BlockHash,TPS,GasUsed
0355be3754b860656e8df2927b52c835b993a7b8d64f1f3d8e75982a1c9d20b0,1848000,94.50
61260623609b361b1deef51cd571af2214f3902efc7e3001a077c7846a43f103,1722000,94.50
088bc424c7dbf0e283b4fd854b9e7df85f17aeb3aa93ded607311b3e7dc8dbbf,1596000,95.90
33f7f9308bc85569afcc723f4f8a105749d5d1374abde2b49dc31bfb015edb0e,1869000,95.90
7db9788b92f3ee7b8bb73382fea87e02de9ba1498d2c49b1f2c8df7e7ff2c4fc,1995000,93.50
0c379ed8d87f6241744fca99b443f82d208daef0106aa9a4df7b2e9a1e132420,1806000,93.50
b01660338b9f25118146c68f2930d617115cfeb3cd4d09c77cc5d2cf23bb93a9,2247000,90.90
8cb13fa09350f7fe0173e88dc867914bbd2435cb46780c11021466a40e3fac42,1974000,90.90
62a59825373bdde12f73431e7046a21af26fcbf48f28839976c537908fd44034,1554000,91.00
d0e6283f3089862666ee6454b3bb04ed0f8968b57c92dc83d229bc08318762dc,2205000,91.00
b6cd35b9ab5b1ecad5c2a73e3151d5ce196ebcccbf490853dac9fdb714a67b67,2079000,87.20
ed05f521d9b6d002c978d3df51d25733bec487c5c255183fdc535d46f9c96d50,1974000,87.20
6901cb68b0ad5cb796e68aee41ef1ad87fb6462d6a078f8208057997247491b2,2163000,90.70
1581c151806268e879e67e400a203a9b00f3e88f8ae240fe170b0d13de179cd5,1596000,90.70
738484fb174750651a37b97766b5bd5e1df4986f8787e3be2697adb49e7ec465,2058000,94.60
a0754d3fa4ae2afd9cf601db0092064161ba3318b90d3ab3829f1e907228ec6e,2079000,94.60
ae2ce0d85fbc593b09d708c01e1d0b24f0995de813154056f9ebdc62a09a911e,1554000,93.60
608827c27b4aa30a89a60823aa217829de97dba69c5cdf519f4a6d5411018d9d,1386000,93.60
fcab636db365a681154de4c6e8da205faa08e0da6fcecb100016d35b7859f083,1785000,91.60
d620844955e94ae4b60fd418208cc93930225e3cdf610d10ef1e2ffaf2a852b6,1659000,91.60
935df3dfa30e24f28d12ccf9810e096935c812e3605ad008a05d447d9f0806af,1911000,89.90
0d454be669225928f576ea2b8d04d02b08fd37992550eb16451ea223bfeddc39,1701000,89.90
38eead68b9420baefbf302689dfc3abff61ce94d96f8ade8e941ba817ae9eae3,2163000,86.50
83016437d2359d62c997ac50170ebcbd668121d3779b884edd053a272de6a250,2016000,86.50
