BlockHash,TPS,GasUsed
523f31eabe531453813f23bc39f71672ac8af1ade741db3c0840f449397c3f32,2163000,51.20
cd2174775fbc278eefa8a70707d256e589e8d5049e6110e21b973e7be62d4cfc,2142000,51.30
60d4e5cb94d79e2e01458df0256af5d7c7d02fdd5f065dffa85246cc2bc35f12,2163000,51.40
244df34624765616fff37b6146ff70f1aac1d76029638967458b14ee0753ee98,2163000,51.40
d84fd03c9803a6dfc9e03f87b8890c2b212be26128b94e03f7bca6709b4e927f,2142000,51.40
4f084100154759396b4500f6ef4c9c601abc6e8aae3ddd7cc9852557cde966c6,2142000,51.40
a1d4ba777398696a817c1bad823443ae4c54999598008a08457db34618a5593d,2142000,51.30
e4a804d7b22258e001bc9f799097294a14d4be9888fb16e3075ed74cbddde085,2142000,51.20
85302542db82f410c8a59d30a64608e7d96bdd5e8180e93a35c5679183ce8ade,2163000,51.20
d88d6860b18065b71735f701aa6a294fcc891f3607b2a9995c7ab750ce0a75e3,2142000,51.10
2cbf18db9f1934170dc74fa8cd2a429ffadcf4d768c77d816c7064548cdad8ad,2163000,51.10
d1ee3e861d1b1af019fc979ef1d6156263233e32b929a69704073622af29270d,2163000,51.10
1fa59b77002d19deb58be03212ea88009bd2a329f7d7cee21aab9c05a13a49b1,2142000,51.20
7557fc40c29ecf035d7643d91ce04436f10e5de926c6f2dc9472b0dcb37e7137,2163000,51.30
ba9812596d344828e2fb457931a327f28443e754ee7c74be4229cdf9406535ba,2142000,51.30
18a647ad8ee4e9ac087d5149ebc8565e68f24e64142052d24888e9a799e6315d,2142000,51.30
8c1992096304e5042c108f0f63940ee7145de1026de9756425b3eb7e279a0a59,2142000,51.30
2ab4e4de6b233a1fc74d127fe548819c5aa1de068e6fac0c681425c139e6469b,2142000,51.20
c715c7dd00f161c665fad01a6245f2e1a3ce6baa52a7a91ff7246ff7554fd087,2121000,51.10
40fb3f047234f2ed93ced6570133fcd2cbafa015e019939230ebf961e14d6141,2100000,51.10
ed25be7be965e844a1454da17ff5d181849f07148df605609c5bbe8388f43753,2079000,50.90
db1d105731f6a7636fafbec4c26b17ff108c16c20ecd07e548b5149781a29454,2079000,50.70
c3b2b7a0e99834e75e2a12c6e6750f642122e519ac1267de0aa0c2218920db66,2058000,50.40
ac0add8ec99810297e4a7012ac67b5e78d28733ddcd278ee871b919fc5072549,2058000,50.10
5ed9539f009d70fba72456e6581eeee0dfb33f0ef91ea215eb7d39343c3d54f1,2058000,49.70
e1e758614a7a6e0168af9ca4bad2cd73060daa57373087a442dbb045de140803,2037000,49.40
4ffacf319c7f7be968913be1fd976f86c84b153024f3b1b6612ab9cb7e93a764,2037000,49.20
9346903f4e2c2a568d88c5af1adac2317a026aabea00c4cb7a8dbe23cc8156b3,2016000,49.00
2c31da6371f89694e57f512d2cb834adfe75a456bb0d2c28fa31ad25e1957617,1995000,48.80
8873d1ac7efdab364205f3b18c8609005297be81640fe938f8499123308bf96d,1974000,48.60
0397f5da45bbbb05765924c81b1613d55f61ad3de2f804272442c9ef3f29552e,1953000,48.30
b621e427e0b37761acc3315a94637e5e0fbfb51b85b768e2dddb7ca3f1224fb6,1953000,47.90
cb906fdfb27f6b67dce733a31e5b35c6820ae436ac9845d7ffa1256fcd229c18,1932000,47.50
2e306d57767016fe9c4c4e5f6354af566d2d5dbda7f1acd8ab04c85149fce9ad,1953000,47.10
0afc3c5708d93f4c601a865e6dfd14f75f31a83bbab2c2549a0d33764db278ae,1932000,46.70
ecd6cd6308fe724c292980cfc54198c7f6eec903110b7e5424bd8bf35304da85,1890000,46.50
eab64ae7b124b67298102c1c145c5e30c0b1a772312b134a21458eaa72eb32b2,1890000,46.30
384d0bffbb75fafd8e5df9db4ce69c19e89d3859da2f686448f76ae0db78bec4,1890000,46.00
bc921bed8aa41b5c153fdfa531d48283ef4b7b0eabbff89019ff5fb46f626c78,1869000,45.70
388ef67dd66398d784d1037edb5f73a6756a79fb4d9d739fa7a94aeadefdc788,1848000,45.50
0dd9197e12279a6bf2ca56ecc4ff47cc8ef059d4914b6334e9305bf057872a61,1827000,45.10
e478ef38cbb7f3467cde49eae08fc2f0051eef9c04e0b5c256b7ef7993867892,1827000,44.70
ab79799fdba3b2ed6217e4a95d843c6aa3030a08ecd348511ccfddb6f87d2bf9,1827000,44.40
24253c1314d089e186339154f0d4117d52f67b61b3f87a327fbb31ac53be5745,1785000,44.10
fa2410395797f4cc64a32da86f7426150b543372bbf678d44b95543ac988524a,1764000,43.80
0e76cb53333136b0562a3e51dd3527b46b3c9f289d1406d1d883d7e0eef04841,1785000,43.40
4897c2fe95428243e8af5ad90eced5eb48fef609eaaf2971370971d9614c5f38,1764000,43.00
bae536b3f4d57957fca4b7b28073da1eb538e5d062935a4d24b48f05ab3488f0,1722000,42.80
98688c0782a6df1e388e5a31feb859d926325d43902d4bc2c261244d7ffc1cd0,1701000,42.50
df26c51bcbc8835f91e014b6c229a783fc7f491625dd2e27609f170da16f06c5,1701000,42.00
d28783271dc1b9fbda78d52d6eab7dfe03461ec1c422d32f1ae69a791556aafa,1701000,41.60
867399ef0d8eebf5b79044a1216daed11422ec6c40a70766bae9290c5f6fdf7c,1680000,41.30
76c109a3935f4a205a3c006de481fd4c2ee780788ac3413cde855764f3986f3b,1680000,40.90
09e3c3e46535ed521a8e08d45c4ed204c34d92b97f03e6c489a1c72dc4a2e5f9,1638000,40.50
87badd7e132bfadb3eac61f6ef412ab005cb9c6f1c32e184b156b0425aa1c221,1638000,40.30
09270bca1d7aa29b3af330cab19445d92de04eb9826be5de3368d507081b3db0,1659000,40.00
85e1c893b82d12f49aa011dcc7401e29a4e4fa46dd826b4abd03927a38c5750d,1659000,39.70
d346f8ffc1d63f63e1169368d6d646af324e3d97cc2180479c1be824fe06c6b7,1659000,39.50
638b20756dfdaa90dd5fa14156f85326c95f25d18364d8f9486319177de70eb7,1659000,39.40
f5385d9788b989e4a393e353887f648beb6ce113a33ea3f2409e38b2b9a18352,1680000,39.30
6f52e77db817397b3578cd66ca951d9f84386e1f2c5ff691c101dd1927820458,1680000,39.40
dae1f79bd75575751d94dc63cc2d67ddaa329e1ef95695a116ae0b53f953113d,1680000,39.60
b84d23c37c68c9eb7e32245676dcac1f9a860338683a1ece4251b3593cb0c1b4,1680000,39.70
1a56fe2a44c9b7fe789a48eba83520224a51fb3d280335d06aa1b0b50d9ff12c,1701000,39.80
e0f924e23cf0c2a02fee21da4849f2a5b07a506d433fc88bad10f9e961a22021,1701000,39.90
816683cebf275eedc083489a6b6970f3766347558a90bc8fc0c10344d9e03fd8,1701000,40.10
0cb520c2239772ee4efb30a31d48832726f8a1748f5320ef069896d2d3e47c4d,1701000,40.20
3dfd7490df148bc54a5f7591e0aefb15dcd719ec094715c5ee203036b301faf3,1722000,40.30
54686742deb13593d037a7c5cb48c3bdac8eba993c6399dd8b769e433eee38bc,1722000,40.40
257294fc0a381f27b09a873fd431c2a2165a0b0b41b78d95c12b4f1268a339a8,1722000,40.60
2eebe3d398252380edde91857ba94be4e5a13157b315c1459175ef545e71289d,1722000,40.70
ec46dda29be093c0484184a4c03fc52be204cdce52a26e6c963567ad36adc7b5,1743000,40.80
b986ec770fcd0f8623be54d2ef54d1284dc233eaf17c97bcfdc1cb716747c08b,1743000,40.90
fba7b2f4240866f9a56fca6396beaed4dc3f968ff4778bcd996451b2a8fd4ad4,1743000,41.10
ca41f8a7f703264c9e8af86906909a826f5275af0637f57c211484d2fe1cb01e,1743000,41.20
544344bf369ad2539d500d18168f6d301ba5e88c77ac7bc15a24a305d96e0bc3,1743000,41.30
cfb6e4cd97a6
